timestamp,tx_bandwidth_hz,forced_center_hz,occupied_channels,chosen_channel,chosen_freq_hz,hopped_this_cycle,reaction_time_s
2026-09-17 19:45:35,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.143
2026-09-17 19:45:37,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.151
2026-09-17 19:45:39,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.161
2026-09-17 19:45:41,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.189
2026-09-17 19:45:43,5000000.0,2452000000.0,8;9;10;11;12;13,9,2452000000.0,False,1.192
2026-09-17 19:45:45,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.192
2026-09-17 19:45:47,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.188
2026-09-17 19:45:49,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.149
2026-09-17 19:45:51,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.216
2026-09-17 19:45:53,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.140
2026-09-17 19:46:07,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,True,1.378
2026-09-17 19:46:09,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.208
2026-09-17 19:46:10,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.201
2026-09-17 19:46:12,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.165
2026-09-17 19:46:14,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.184
2026-09-17 19:46:17,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.251
2026-09-17 19:46:18,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.185
2026-09-17 19:46:21,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.211
2026-09-17 19:46:22,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.187
2026-09-17 19:46:25,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.224
2026-09-17 19:46:27,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.240
2026-09-17 19:46:28,5000000.0,2452000000.0,8;9;10;11;12;13,9,2452000000.0,False,1.173
2026-09-17 19:46:31,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.233
2026-09-17 19:46:32,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.158
2026-09-17 19:46:34,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.185
2026-09-17 19:46:37,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.217
2026-09-17 19:46:38,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.161
2026-09-17 19:46:40,5000000.0,2452000000.0,8;9;10;11,9,2452000000.0,False,1.169
2026-09-17 19:51:42,20000000.0,,1;2;3;8;9;10;11;12;13,5,2432000000.0,True,1.424
2026-09-17 19:51:43,20000000.0,,8;9;10;11;12;13,1,2412000000.0,True,1.207
2026-09-17 19:51:45,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.111
2026-09-17 19:51:47,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.116
2026-09-17 19:51:49,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.126
2026-09-17 19:51:51,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.133
2026-09-17 19:51:53,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.118
2026-09-17 19:51:55,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.125
2026-09-17 19:51:57,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.113
2026-09-17 19:51:59,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.133
2026-09-17 19:52:01,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.199
2026-09-17 19:52:03,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.152
2026-09-17 19:52:05,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.169
2026-09-17 19:52:07,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.203
2026-09-17 19:52:09,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.203
2026-09-17 19:52:11,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.164
2026-09-17 19:52:13,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.192
2026-09-17 19:52:15,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.177
2026-09-17 19:52:17,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.203
2026-09-17 19:52:19,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.184
2026-09-17 19:52:21,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.165
2026-09-17 19:52:23,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.180
2026-09-17 19:52:25,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.157
2026-09-17 19:52:27,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.238
2026-09-17 19:52:29,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.173
2026-09-17 19:52:31,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.245
2026-09-17 19:52:33,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.118
2026-09-17 19:52:35,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.119
2026-09-17 19:52:37,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.122
2026-09-17 19:52:39,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.120
2026-09-17 19:52:41,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.123
2026-09-17 19:52:43,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.127
2026-09-17 19:52:45,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.130
2026-09-17 19:52:47,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.114
2026-09-17 19:52:49,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.115
2026-09-17 19:52:51,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.112
2026-09-17 19:52:53,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.144
2026-09-17 19:52:55,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.115
2026-09-17 19:52:57,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.128
2026-09-17 19:52:59,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.133
2026-09-17 19:53:01,20000000.0,,8;9;10;11;12,1,2412000000.0,False,1.112
2026-09-17 19:53:03,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.124
2026-09-17 19:53:05,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.125
2026-09-17 19:53:07,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.131
2026-09-17 19:53:09,20000000.0,,8;9;10;11;12;13,1,2412000000.0,False,1.130
